
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _elev,_surf |   ailrn,_surf |   ruddr,_surf |   nwhel,steer |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   thro1,_part |   power,_1,hp |   thrst,_1,lb |   rpm_1,engin |   rpm_1,_prop |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing3,_lift |   wing3,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   wing3,_drag |   wing3,_drag | 
   4289.37451 |    4235.50977 |    4235.50977 |     239.98346 |      10.64653 |      11.64653 |       8.81030 |     108.50856 |     109.40079 |     118.20472 |     117.10226 |     124.86942 |     136.02756 |     134.84430 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01252 |      -0.01119 |      -0.00121 |       0.00000 |      -0.13725 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.53787 |      15.53350 |     287.69965 |     287.02405 |      -0.60836 |      -0.24899 |     290.67343 |      -2.03958 |      -0.33131 |      41.55859 |       0.65475 |    5562.25195 |    4975.67969 |       0.00000 |    5588.86230 |      41.50000 |       1.00000 |       0.79089 |      87.42705 |     190.20857 |    2427.62939 |    2427.62939 |    1721.00000 |     125.55000 |     111.58926 |       0.00000 |    1958.13928 |    2558.00024 |       0.00000 |     607.12231 |     581.56934 |     466.81946 |     464.99374 |      -9.78140 |      -8.21237 |      24.91695 |      23.52598 |      12.71874 |      12.69814 |       0.77877 |       0.77070 | 
   4294.38184 |    4240.51709 |    4240.51709 |     244.99054 |      10.64792 |      11.64792 |       8.81169 |     110.26470 |     109.71732 |     118.48527 |     120.37976 |     126.89036 |     136.35042 |     138.63835 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02578 |      -0.00903 |      -0.00021 |       0.00000 |      -0.16218 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.01953 |      12.09711 |     298.80554 |     298.13077 |      -0.78026 |      -0.20032 |     301.56451 |      -2.25950 |      -0.26898 |      41.55981 |       0.65147 |    5528.29297 |    4944.66162 |       0.00000 |    5555.31250 |      41.50000 |       1.00000 |       0.52534 |      39.97450 |     139.87889 |    2333.69507 |    2333.69507 |    1721.00000 |     125.55000 |     111.53759 |       0.00000 |    1958.08765 |    2558.00024 |       0.00000 |     586.96454 |     566.28748 |     440.00412 |     441.69925 |     -12.15654 |     -10.94132 |      23.63282 |      22.56026 |      12.10599 |      12.15290 |       0.78953 |       0.78247 | 
   4299.37354 |    4245.50879 |    4245.50879 |     249.98225 |      10.64931 |      11.64931 |       8.81307 |     107.78390 |     107.33328 |     115.83348 |     119.82137 |     124.03550 |     133.29880 |     138.01424 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01607 |      -0.00978 |       0.00114 |       0.00000 |      -0.13877 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.08900 |       9.13313 |     308.05746 |     307.38348 |      -0.56686 |      -0.08610 |     309.93051 |      -2.45100 |      -0.10443 |      41.56144 |       0.64847 |    5484.57422 |    4906.05078 |       0.00000 |    5512.99170 |      41.50000 |       1.00000 |       0.47492 |      33.43303 |      74.97955 |    2136.29443 |    2136.29443 |    1721.00000 |     125.55000 |     111.49452 |       0.00000 |    1958.04456 |    2558.00024 |       0.00000 |     577.25012 |     564.95349 |     454.55432 |     455.08234 |      -8.03901 |      -7.84925 |      23.73475 |      23.06221 |      12.37222 |      12.40557 |       0.73642 |       0.73372 | 
   4304.36230 |    4250.49756 |    4250.49756 |     254.97086 |      10.65069 |      11.65069 |       8.81446 |     105.83416 |     105.47349 |     113.75217 |     118.51937 |     121.79178 |     130.90367 |     136.51352 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01422 |      -0.00659 |       0.00217 |       0.00000 |      -0.13284 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.02114 |       6.58134 |     314.92380 |     314.25055 |      -0.47716 |      -0.04883 |     316.15735 |      -2.44089 |      -0.03063 |      41.56332 |       0.64580 |    5441.73438 |    4884.89404 |       0.00000 |    5469.96143 |      41.50000 |       1.00000 |       0.47492 |      33.71038 |      75.84365 |    2106.77466 |    2106.77466 |    1721.00000 |     125.55000 |     111.45299 |       0.00000 |    1958.00305 |    2558.00024 |       0.00000 |     565.83435 |     555.86066 |     453.10297 |     452.30350 |      -6.28453 |      -6.60221 |      23.45851 |      22.91218 |      12.30754 |      12.30234 |       0.70691 |       0.70598 | 
   4309.36768 |    4255.50293 |    4255.50293 |     259.97626 |      10.65208 |      11.65208 |       8.81585 |     105.01630 |     104.98380 |     113.15123 |     117.28280 |     120.85060 |     130.21211 |     135.08606 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01389 |      -0.00293 |       0.00333 |       0.00000 |      -0.13196 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.95683 |       4.96189 |     319.08609 |     318.41348 |      -0.45512 |       0.00170 |     320.78461 |      -2.40935 |       0.02308 |      41.56536 |       0.64339 |    5399.43701 |    4851.19238 |       0.00000 |    5427.48389 |      41.50000 |       1.00000 |       0.47492 |      33.84419 |      75.98949 |    2098.51221 |    2098.51221 |    1721.00000 |     125.55000 |     111.41131 |       0.00000 |    1957.96143 |    2558.00024 |       0.00000 |     561.88464 |     554.17883 |     453.05176 |     451.16028 |      -5.53375 |      -6.62277 |      23.32432 |      22.91327 |      12.30452 |      12.26345 |       0.69901 |       0.69985 | 
   4314.37451 |    4260.52295 |    4260.52295 |     264.99646 |      10.65348 |      11.65348 |       8.81724 |     104.53802 |     104.30174 |     112.34445 |     116.10178 |     120.30022 |     129.28369 |     133.73085 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01341 |      -0.00445 |       0.00358 |       0.00000 |      -0.12995 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.96902 |       3.31742 |     322.33795 |     321.66595 |      -0.42313 |      -0.00340 |     324.25763 |      -2.46044 |       0.03883 |      41.56751 |       0.64119 |    5357.46240 |    4814.91748 |       0.00000 |    5385.54443 |      41.50000 |       1.00000 |       0.47492 |      33.97260 |      77.46145 |    2090.58057 |    2090.58057 |    1721.00000 |     125.55000 |     111.36957 |       0.00000 |    1957.91968 |    2558.00024 |       0.00000 |     558.33325 |     550.02277 |     451.50854 |     449.81631 |      -5.04821 |      -6.10945 |      23.25796 |      22.80283 |      12.25506 |      12.22417 |       0.68930 |       0.69016 | 
   4319.37451 |    4265.52295 |    4265.52295 |     269.99652 |      10.65487 |      11.65487 |       8.81863 |     103.40997 |     103.14449 |     111.02662 |     115.12521 |     119.00207 |     127.76715 |     132.61017 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01103 |      -0.00107 |       0.00410 |       0.00000 |      -0.12340 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.94831 |       1.96794 |     324.72696 |     324.05551 |      -0.34858 |       0.01065 |     326.44598 |      -2.50214 |       0.05604 |      41.56971 |       0.63917 |    5315.12695 |    4766.10547 |       0.00000 |    5343.30029 |      41.50000 |       1.00000 |       0.47492 |      34.13113 |      79.07312 |    2075.93945 |    2075.93945 |    1721.00000 |     125.55000 |     111.32774 |       0.00000 |    1957.87781 |    2558.00024 |       0.00000 |     553.25323 |     546.16296 |     452.89169 |     450.19177 |      -3.89685 |      -5.09138 |      23.20605 |      22.82230 |      12.29033 |      12.22365 |       0.67243 |       0.67366 | 
   4324.37305 |    4270.52148 |    4270.52148 |     274.99481 |      10.65626 |      11.65626 |       8.82002 |     102.51888 |     102.31496 |     110.06313 |     114.30685 |     117.97662 |     126.65839 |     131.66798 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00924 |       0.00148 |       0.00431 |       0.00000 |      -0.11851 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.90254 |       1.52191 |     326.27145 |     325.60052 |      -0.29342 |       0.01191 |     327.90671 |      -2.50682 |       0.05420 |      41.57194 |       0.63725 |    5272.80566 |    4721.71338 |       0.00000 |    5300.94434 |      41.50000 |       1.00000 |       0.47492 |      34.26608 |      80.15271 |    2064.99365 |    2064.99365 |    1721.00000 |     125.55000 |     111.28580 |       0.00000 |    1957.83582 |    2558.00024 |       0.00000 |     549.73938 |     543.38208 |     453.58176 |     450.29617 |      -3.14974 |      -4.29323 |      23.18036 |      22.84109 |      12.31207 |      12.22193 |       0.66062 |       0.66169 | 
   4329.38232 |    4275.53076 |    4275.53076 |     280.00427 |      10.65765 |      11.65765 |       8.82141 |     101.83157 |     101.65783 |     109.28608 |     113.60823 |     117.18568 |     125.76418 |     130.86404 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00780 |       0.00117 |       0.00445 |       0.00000 |      -0.11454 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.86877 |       1.19611 |     327.52023 |     326.84982 |      -0.24878 |       0.01651 |     329.10733 |      -2.51463 |       0.05754 |      41.57418 |       0.63541 |    5230.55957 |    4708.56348 |       0.00000 |    5258.66895 |      41.50000 |       1.00000 |       0.47492 |      34.38768 |      81.10742 |    2056.38086 |    2056.38086 |    1721.00000 |     125.55000 |     111.24380 |       0.00000 |    1957.79382 |    2558.00024 |       0.00000 |     547.28992 |     540.88586 |     453.93170 |     450.66742 |      -2.49710 |      -3.73156 |      23.18501 |      22.83768 |      12.32350 |      12.23401 |       0.65142 |       0.65247 | 
   4334.38281 |    4280.53125 |    4280.53125 |     285.00461 |      10.65904 |      11.65904 |       8.82280 |     101.26929 |     101.11842 |     108.63659 |     113.01355 |     116.53863 |     125.01676 |     130.17986 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00661 |       0.00162 |       0.00459 |       0.00000 |      -0.11120 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.84174 |       0.86210 |     328.47006 |     327.80017 |      -0.21119 |       0.02032 |     330.02359 |      -2.52284 |       0.06204 |      41.57644 |       0.63364 |    5188.49316 |    4670.19043 |       0.00000 |    5216.58545 |      41.50000 |       1.00000 |       0.47492 |      34.50105 |      81.94884 |    2049.27002 |    2049.27002 |    1721.00000 |     125.55000 |     111.20172 |       0.00000 |    1957.75171 |    2558.00024 |       0.00000 |     545.22595 |     538.97882 |     454.27759 |     450.86450 |      -1.97158 |      -3.25903 |      23.18591 |      22.84542 |      12.33747 |      12.24170 |       0.64424 |       0.64511 | 
   4339.38721 |    4285.53564 |    4285.53564 |     290.00937 |      10.66043 |      11.66043 |       8.82419 |     100.80512 |     100.67351 |     108.08946 |     112.50713 |     116.00446 |     124.38714 |     129.59721 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00560 |       0.00205 |       0.00469 |       0.00000 |      -0.10838 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.81911 |       0.63375 |     329.17780 |     328.50836 |      -0.17954 |       0.02251 |     330.70831 |      -2.52999 |       0.06378 |      41.57871 |       0.63191 |    5146.46484 |    4628.85547 |       0.00000 |    5174.54395 |      41.50000 |       1.00000 |       0.47492 |      34.60851 |      82.69574 |    2043.35413 |    2043.35413 |    1721.00000 |     125.55000 |     111.15957 |       0.00000 |    1957.70959 |    2558.00024 |       0.00000 |     543.55560 |     537.43085 |     454.57877 |     451.04630 |      -1.54674 |      -2.85970 |      23.18925 |      22.85449 |      12.35133 |      12.25022 |       0.63841 |       0.63914 | 
   4344.39844 |    4290.54688 |    4290.54688 |     295.02054 |      10.66182 |      11.66182 |       8.82558 |     100.37378 |     100.21526 |     107.52879 |     112.08371 |     115.50809 |     123.74194 |     129.11063 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00465 |       0.00183 |       0.00471 |       0.00000 |      -0.10554 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.80345 |       0.44789 |     329.80756 |     329.13861 |      -0.14753 |       0.02866 |     331.22778 |      -2.54142 |       0.06184 |      41.58098 |       0.63023 |    5104.43311 |    4587.37646 |       0.00000 |    5132.51123 |      41.50000 |       1.00000 |       0.47492 |      34.71422 |      83.55579 |    2037.53943 |    2037.53943 |    1721.00000 |     125.55000 |     111.11737 |       0.00000 |    1957.66748 |    2558.00024 |       0.00000 |     541.81824 |     535.67596 |     454.72937 |     451.22183 |      -1.09477 |      -2.49632 |      23.19206 |      22.85402 |      12.36251 |      12.26147 |       0.63249 |       0.63308 | 
   4349.40625 |    4295.55469 |    4295.55469 |     300.02823 |      10.66321 |      11.66321 |       8.82698 |      99.95175 |      99.74241 |     106.95324 |     111.75639 |     115.02242 |     123.07959 |     128.73399 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00382 |       0.00222 |       0.00418 |       0.00000 |      -0.10281 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.78339 |       0.32291 |     330.34055 |     329.67206 |      -0.11561 |      -0.03380 |     331.58862 |      -2.54562 |       0.03351 |      41.58326 |       0.62857 |    5062.41992 |    4531.38721 |       0.00000 |    5090.49219 |      41.50000 |       1.00000 |       0.47492 |      34.81805 |      84.58051 |    2031.89954 |    2031.89954 |    1721.00000 |     125.55000 |     111.07509 |       0.00000 |    1957.62524 |    2558.00024 |       0.00000 |     540.44971 |     533.16736 |     454.58191 |     451.17978 |      -1.16439 |      -1.61919 |      23.22059 |      22.81068 |      12.36709 |      12.26765 |       0.62664 |       0.62654 | 
   4354.40137 |    4300.54980 |    4300.54980 |     305.02313 |      10.66460 |      11.66460 |       8.82836 |     100.18805 |     100.70836 |     107.92078 |     111.44592 |     115.29435 |     124.19302 |     128.36848 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00444 |       0.00738 |       0.00488 |       0.00000 |      -0.10656 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.71559 |       0.57155 |     329.81537 |     329.14737 |      -0.16747 |       0.03515 |     331.90015 |      -2.46519 |       0.06500 |      41.58553 |       0.62694 |    5020.71191 |    4531.88818 |       0.00000 |    5048.61328 |      41.50000 |       1.00000 |       0.47492 |      34.88420 |      82.10957 |    2039.06152 |    2039.06152 |    1721.00000 |     125.55000 |     111.03277 |       0.00000 |    1957.58289 |    2558.00024 |       0.00000 |     544.30920 |     539.86420 |     456.63654 |     452.03403 |      -1.38458 |      -2.72070 |      23.22798 |      23.01001 |      12.41666 |      12.27103 |       0.63879 |       0.63951 | 
   4359.39160 |    4305.54004 |    4305.54004 |     310.01358 |      10.66598 |      11.66598 |       8.82975 |     100.75893 |     100.07531 |     107.17659 |     110.83385 |     115.95132 |     123.33662 |     127.67829 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00618 |      -0.00400 |       0.00439 |       0.00000 |      -0.10800 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.86670 |       0.14578 |     330.45868 |     329.79114 |      -0.15927 |       0.05020 |     332.47308 |      -2.61508 |       0.05533 |      41.58779 |       0.62535 |    4980.13330 |    4526.42383 |       0.00000 |    5008.18506 |      41.50000 |       1.00000 |       0.47492 |      34.97383 |      85.70837 |    2037.23779 |    2037.23779 |    1721.00000 |     125.55000 |     110.99046 |       0.00000 |    1957.54053 |    2558.00024 |       0.00000 |     539.82507 |     532.32135 |     450.95187 |     448.74014 |      -1.01018 |      -2.86157 |      23.09359 |      22.66167 |      12.24830 |      12.19864 |       0.63093 |       0.63169 | 
   4364.38330 |    4310.53125 |    4310.53125 |     315.00500 |      10.66737 |      11.66737 |       8.83114 |      99.48280 |      99.47282 |     106.46247 |     111.03603 |     114.48276 |     122.51483 |     127.90599 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00215 |       0.00664 |       0.00502 |       0.00000 |      -0.09986 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.76350 |      -0.31200 |     330.83841 |     330.17130 |      -0.08288 |       0.02050 |     332.28281 |      -2.56363 |       0.06778 |      41.59006 |       0.62376 |    4937.34717 |    4490.78271 |       0.00000 |    4965.49463 |      41.50000 |       1.00000 |       0.54275 |      45.27175 |     105.68536 |    2077.74707 |    2077.74707 |    1721.00000 |     125.55000 |     110.94669 |       0.00000 |    1957.49670 |    2558.00024 |       0.00000 |     540.73065 |     534.74005 |     457.28506 |     451.43146 |      -0.36411 |      -1.64034 |      23.29008 |      22.96696 |      12.45672 |      12.27592 |       0.62396 |       0.62435 | 
   4369.39258 |    4315.54102 |    4315.54102 |     320.01434 |      10.66876 |      11.66876 |       8.83253 |     100.38607 |     100.68375 |     107.69121 |     112.37951 |     115.52223 |     123.92883 |     129.44167 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00514 |       0.00583 |       0.00488 |       0.00000 |      -0.10980 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.73633 |       0.24092 |     330.94174 |     330.27509 |      -0.18001 |      -0.00475 |     332.30383 |      -2.44278 |       0.03849 |      41.59235 |       0.62216 |    4896.15723 |    4448.34375 |       0.00000 |    4923.98193 |      41.50000 |       1.00000 |       0.60713 |      55.76580 |     136.51775 |    2169.66382 |    2169.66382 |    1721.00000 |     125.55000 |     110.89881 |       0.00000 |    1957.44885 |    2558.00024 |       0.00000 |     547.28253 |     538.60150 |     455.57358 |     449.34845 |      -1.56666 |      -2.86853 |      23.34205 |      22.86893 |      12.38251 |      12.19886 |       0.64223 |       0.64327 | 
   4374.39990 |    4320.54834 |    4320.54834 |     325.02164 |      10.67015 |      11.67015 |       8.83392 |     102.88846 |     103.27351 |     110.39436 |     115.30656 |     118.40192 |     127.03957 |     132.80106 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01181 |       0.00442 |       0.00399 |       0.00000 |      -0.12886 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.80191 |       0.22004 |     331.27997 |     330.61380 |      -0.37356 |      -0.09474 |     332.47913 |      -2.31755 |      -0.02624 |      41.59468 |       0.62052 |    4856.33203 |    4404.67676 |       0.00000 |    4883.91016 |      41.50000 |       1.00000 |       0.68367 |      69.27045 |     167.58775 |    2275.14502 |    2275.14502 |    1721.00000 |     125.55000 |     110.84441 |       0.00000 |    1957.39453 |    2558.00024 |       0.00000 |     559.48792 |     545.91882 |     451.82397 |     445.55701 |      -4.69284 |      -5.03497 |      23.41246 |      22.68131 |      12.26639 |      12.09516 |       0.68230 |       0.68232 | 
   4379.40137 |    4325.54980 |    4325.54980 |     330.02322 |      10.67154 |      11.67154 |       8.83531 |     105.15145 |     105.58340 |     112.79553 |     118.06791 |     121.00613 |     129.80278 |     135.97821 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01643 |       0.00650 |       0.00490 |       0.00000 |      -0.14150 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -2.91746 |       0.01332 |     331.98920 |     331.32349 |      -0.51534 |      -0.02199 |     332.51373 |      -2.28463 |       0.01895 |      41.59707 |       0.61886 |    4816.60986 |    4357.18115 |       0.00000 |    4844.28223 |      41.50000 |       1.00000 |       0.68367 |      69.56495 |     164.07179 |    2297.80688 |    2297.80688 |    1721.00000 |     125.55000 |     110.78996 |       0.00000 |    1957.33997 |    2558.00024 |       0.00000 |     567.50098 |     556.23083 |     451.36948 |     444.21350 |      -6.28894 |      -7.75427 |      23.38989 |      22.81626 |      12.27642 |      12.08539 |       0.71513 |       0.71786 | 
   4384.40039 |    4330.54883 |    4330.54883 |     335.02252 |      10.67293 |      11.67293 |       8.83670 |     107.38624 |     107.75042 |     115.04113 |     120.34910 |     123.57788 |     132.38696 |     138.60240 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02122 |       0.00542 |       0.00487 |       0.00000 |      -0.15338 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.01453 |       0.25683 |     332.21866 |     331.55344 |      -0.64679 |      -0.01898 |     332.64859 |      -2.25294 |       0.02603 |      41.59951 |       0.61716 |    4776.78320 |    4324.64600 |       0.00000 |    4804.48730 |      41.50000 |       1.00000 |       0.68367 |      69.83879 |     161.07762 |    2319.58423 |    2319.58423 |    1721.00000 |     125.55000 |     110.73547 |       0.00000 |    1957.28564 |    2558.00024 |       0.00000 |     575.59601 |     564.21619 |     449.59503 |     442.72897 |      -8.40831 |      -9.94991 |      23.41276 |      22.84433 |      12.27418 |      12.10115 |       0.74909 |       0.75234 | 
   4389.39258 |    4335.54053 |    4335.54053 |     340.01425 |      10.67432 |      11.67432 |       8.83808 |     109.97881 |     110.70412 |     118.12350 |     122.11290 |     126.56136 |     135.93410 |     140.62762 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02680 |       0.00637 |       0.00577 |       0.00000 |      -0.16756 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.07296 |       0.57785 |     331.24152 |     330.57678 |      -0.80685 |       0.01928 |     332.97269 |      -2.18879 |       0.08692 |      41.60201 |       0.61545 |    4736.98926 |    4285.69141 |       0.00000 |    4764.62061 |      41.50000 |       1.00000 |       0.68367 |      70.13607 |     155.75201 |    2347.99316 |    2347.99316 |    1721.00000 |     125.55000 |     110.68097 |       0.00000 |    1957.23108 |    2558.00024 |       0.00000 |     587.60413 |     577.74121 |     448.44705 |     441.16507 |     -10.94565 |     -13.22732 |      23.51245 |      23.04735 |      12.34513 |      12.17273 |       0.79582 |       0.80260 | 
   4394.37158 |    4340.52002 |    4340.52002 |     344.99365 |      10.67570 |      11.67570 |       8.83947 |     112.90145 |     113.18291 |     120.69669 |     123.14078 |     129.92467 |     138.89528 |     141.81392 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03304 |       0.00100 |       0.00503 |       0.00000 |      -0.18075 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.20826 |      -0.03283 |     331.02737 |     330.36313 |      -0.94918 |       0.00168 |     333.30942 |      -2.21585 |       0.07323 |      41.60452 |       0.61375 |    4697.66260 |    4200.04932 |       0.00000 |    4725.33936 |      41.50000 |       1.00000 |       0.68367 |      70.40414 |     152.99109 |    2374.84424 |    2374.84424 |    1721.00000 |     125.55000 |     110.63735 |       0.00000 |    1957.18750 |    2558.00024 |       0.00000 |     596.96454 |     584.88147 |     444.05273 |     438.27835 |     -13.81838 |     -15.90472 |      23.57870 |      22.99983 |      12.35305 |      12.23604 |       0.83951 |       0.84662 | 
   4399.37988 |    4345.52832 |    4345.52832 |     350.00177 |      10.67709 |      11.67709 |       8.84086 |     113.98682 |     113.48514 |     120.94432 |     123.93663 |     131.17369 |     139.18024 |     142.73561 |       0.00002 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03490 |       0.00473 |       0.00414 |       0.00000 |      -0.18386 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -3.29974 |      -0.44027 |     330.89502 |     330.23126 |      -0.97430 |      -0.07333 |     333.08270 |      -2.26855 |       0.03118 |      41.60707 |       0.61203 |    4656.80469 |    4007.95801 |       0.00000 |    4684.73340 |      41.50000 |       1.00000 |       0.68367 |      70.56690 |     154.98322 |    2380.81714 |    2380.81714 |    1721.00000 |     125.55000 |     110.58282 |       0.00000 |    1957.13293 |    2558.00024 |       0.00000 |     597.25372 |     584.47949 |     442.03247 |     435.53955 |     -15.11318 |     -15.55459 |      23.53348 |      22.92935 |      12.33349 |      12.18441 |       0.84916 |       0.84903 | 
